tf,start_ts,end_ts,overlap_hours,kijun_flat_bars,ssb_flat_bars,kijun,ssb,range_mid,mid_spread,strength
H1,2021-12-07 23:00:00+00:00,2021-12-08 09:00:00+00:00,10.0,11,22,50970.5,49464.5,50217.5,1506.0,34.175104159617966
H1,2025-06-24 00:00:00+00:00,2025-06-24 15:00:00+00:00,15.0,16,18,102798.8,102082.7,102440.75,716.1000000000058,34.161200152970935
H1,2020-07-24 00:00:00+00:00,2020-07-24 10:00:00+00:00,10.0,16,18,9559.09,9475.16,9517.125,83.93000000000029,34.09928388078185
H1,2021-05-22 03:00:00+00:00,2021-05-22 15:00:00+00:00,12.0,13,20,37570.130000000005,37930.0,37750.065,359.86999999999534,34.075162710196174
H1,2020-05-18 11:00:00+00:00,2020-05-18 21:00:00+00:00,10.0,16,18,9704.335,9609.335,9656.835,95.0,34.064883583448655
H1,2023-07-02 22:00:00+00:00,2023-07-03 14:00:00+00:00,16.0,17,17,30474.95,30474.95,30474.95,0.0,34.0
H1,2025-09-01 09:00:00+00:00,2025-09-02 01:00:00+00:00,16.0,17,17,108543.15,108543.15,108543.15,0.0,34.0
H1,2022-04-21 22:00:00+00:00,2022-04-22 14:00:00+00:00,16.0,17,17,41298.0,41298.0,41298.0,0.0,34.0
H1,2025-12-31 20:00:00+00:00,2026-01-01 06:00:00+00:00,10.0,20,15,88191.0,88072.0,88131.5,119.0,33.954153234259294
H1,2023-04-04 12:00:00+00:00,2023-04-04 22:00:00+00:00,10.0,11,21,27808.0,27853.0,27830.5,45.0,33.945113092141845
H1,2022-12-08 19:00:00+00:00,2022-12-09 11:00:00+00:00,16.0,17,17,17002.65,16974.95,16988.800000000003,27.700000000000728,33.944653718449736
H1,2021-02-01 09:00:00+00:00,2021-02-01 19:00:00+00:00,10.0,11,21,33456.520000000004,33511.145000000004,33483.832500000004,54.625,33.944623273148444
H1,2020-05-20 15:00:00+00:00,2020-05-21 07:00:00+00:00,16.0,17,17,9559.71,9590.71,9575.21,31.0,33.89027930890538
H1,2023-08-15 19:00:00+00:00,2023-08-16 11:00:00+00:00,16.0,17,17,29271.05,29368.35,29319.699999999997,97.29999999999927,33.88754121766326
H1,2026-01-23 04:00:00+00:00,2026-01-23 14:00:00+00:00,10.0,11,21,89387.55,88902.5,89145.025,485.0500000000029,33.81600260849944
H1,2020-10-28 14:00:00+00:00,2020-10-28 20:00:00+00:00,6.0,14,19,13369.5,13296.0,13332.75,73.5,33.81359440559441
H1,2024-11-13 22:00:00+00:00,2024-11-14 07:00:00+00:00,9.0,14,19,89800.55,89290.5,89545.525,510.0500000000029,33.807433354348134
H1,2020-12-10 00:00:00+00:00,2020-12-10 09:00:00+00:00,9.0,10,22,18144.85,18484.69,18314.769999999997,339.84000000000015,33.77331865956994
H1,2024-04-23 06:00:00+00:00,2024-04-23 16:00:00+00:00,10.0,11,21,66411.35,65718.1,66064.725,693.25,33.64692607886923
H1,2024-05-09 22:00:00+00:00,2024-05-10 12:00:00+00:00,14.0,15,18,61998.6,61998.6,61998.6,0.0,33.599999999999994
H1,2025-06-11 00:00:00+00:00,2025-06-11 06:00:00+00:00,6.0,17,17,109324.6,107953.4,108639.0,1371.2000000000116,33.576213841989194
H1,2025-02-11 19:00:00+00:00,2025-02-12 00:00:00+00:00,5.0,12,20,96648.25,96566.15,96607.2,82.10000000000582,33.571469852403524
H1,2019-11-15 14:00:00+00:00,2019-11-16 03:00:00+00:00,13.0,21,14,8580.0,8589.029999999999,8584.515,9.029999999998836,33.564693499597674
H1,2023-11-10 22:00:00+00:00,2023-11-11 09:00:00+00:00,11.0,12,20,36960.0,36901.95,36930.975,58.05000000000291,33.547268683075586
H1,2023-08-26 01:00:00+00:00,2023-08-26 12:00:00+00:00,11.0,24,12,26027.2,26161.35,26094.275,134.14999999999782,33.42814675299795
H1,2023-03-31 14:00:00+00:00,2023-04-01 01:00:00+00:00,11.0,12,20,28087.65,28342.4,28215.025,254.75,33.29934430461779
H1,2020-12-05 12:00:00+00:00,2020-12-05 19:00:00+00:00,7.0,12,20,18856.73,19075.0,18965.864999999998,218.27000000000044,33.217711614310474
H1,2022-04-18 18:00:00+00:00,2022-04-19 06:00:00+00:00,12.0,13,19,39887.85,39887.85,39887.85,0.0,33.2
H1,2025-07-28 18:00:00+00:00,2025-07-29 03:00:00+00:00,9.0,10,21,118600.0,118600.0,118600.0,0.0,33.2
H1,2024-05-13 16:00:00+00:00,2024-05-14 04:00:00+00:00,12.0,13,19,62095.0,61998.65,62046.825,96.34999999999854,33.14852499892386
H1,2020-08-24 16:00:00+00:00,2020-08-25 01:00:00+00:00,9.0,10,21,11713.48,11677.055,11695.2675,36.42499999999927,33.09691939163937
H1,2023-02-13 23:00:00+00:00,2023-02-14 08:00:00+00:00,9.0,10,21,21613.0,21709.45,21661.225,96.45000000000073,33.052827105837366
H1,2024-10-03 22:00:00+00:00,2024-10-04 05:00:00+00:00,7.0,10,21,60633.8,61085.0,60859.4,451.1999999999971,32.95567291789674
H1,2024-07-17 17:00:00+00:00,2024-07-18 02:00:00+00:00,9.0,10,21,64961.5,64225.0,64593.25,736.5,32.825717226837696
H1,2020-01-11 01:00:00+00:00,2020-01-11 11:00:00+00:00,10.0,11,20,7965.665,7965.665,7965.665,0.0,32.8
H1,2020-04-04 22:00:00+00:00,2020-04-05 12:00:00+00:00,14.0,17,16,6824.995,6824.555,6824.775,0.4399999999995998,32.797885487856426
H1,2022-10-22 19:00:00+00:00,2022-10-23 04:00:00+00:00,9.0,10,21,19176.75,18925.0,19050.875,251.75,32.7669967167678
H1,2025-03-13 19:00:00+00:00,2025-03-14 03:00:00+00:00,8.0,11,20,82105.25,82195.2,82150.225,89.94999999999709,32.76412507633891
H1,2021-10-04 04:00:00+00:00,2021-10-04 14:00:00+00:00,10.0,11,20,48259.350000000006,48187.69,48223.520000000004,71.66000000000349,32.75133162356988
H1,2023-01-25 10:00:00+00:00,2023-01-25 20:00:00+00:00,10.0,11,20,22697.8,22751.8,22724.8,54.0,32.72224348956046
H1,2023-02-08 09:00:00+00:00,2023-02-08 15:00:00+00:00,6.0,14,18,23106.0,23036.05,23071.025,69.95000000000073,32.70085292430418
H1,2021-07-29 01:00:00+00:00,2021-07-29 06:00:00+00:00,5.0,12,20,39823.5,38639.155,39231.3275,1184.3450000000012,32.61538216393653
H1,2023-06-12 08:00:00+00:00,2023-06-12 21:00:00+00:00,13.0,20,14,25899.5,25749.5,25824.5,150.0,32.610583456851906
H1,2025-09-13 00:00:00+00:00,2025-09-13 13:00:00+00:00,13.0,14,18,115643.6,114973.2,115308.4,670.4000000000087,32.61040397038079
H1,2021-05-18 02:00:00+00:00,2021-05-18 12:00:00+00:00,10.0,11,21,44012.6,45990.195,45001.3975,1977.5950000000012,32.56875964294041
H1,2022-05-02 22:00:00+00:00,2022-05-03 04:00:00+00:00,6.0,17,16,38627.1,38286.0,38456.55,341.09999999999854,32.51162995696904
H1,2023-04-07 01:00:00+00:00,2023-04-07 05:00:00+00:00,4.0,11,20,27929.6,28242.1,28085.85,312.5,32.43906353714212
H1,2025-01-13 14:00:00+00:00,2025-01-14 01:00:00+00:00,11.0,12,19,92421.75,92421.75,92421.75,0.0,32.400000000000006
H1,2022-12-26 04:00:00+00:00,2022-12-26 15:00:00+00:00,11.0,12,19,16809.9,16809.9,16809.9,0.0,32.400000000000006
H1,2023-04-26 21:00:00+00:00,2023-04-27 11:00:00+00:00,14.0,18,15,28624.1,28612.4,28618.25,11.69999999999709,32.38675932022235
H1,2023-08-29 21:00:00+00:00,2023-08-30 08:00:00+00:00,11.0,15,17,27036.6,27009.2,27022.9,27.399999999997817,32.36718114032008
H1,2024-02-01 01:00:00+00:00,2024-02-01 15:00:00+00:00,14.0,18,15,42807.7,42877.4,42842.55,69.70000000000437,32.34737446766366
H1,2024-10-02 20:00:00+00:00,2024-10-03 10:00:00+00:00,14.0,17,16,61144.95,62013.75,61579.35,868.8000000000029,32.343675192940054
H1,2025-04-05 02:00:00+00:00,2025-04-05 10:00:00+00:00,8.0,15,17,83155.4,82929.2,83042.29999999999,226.1999999999971,32.311984964302226
H1,2024-05-24 22:00:00+00:00,2024-05-25 09:00:00+00:00,11.0,12,19,67956.25,68144.95000000001,68050.6,188.70000000001164,32.31040529430988
H1,2019-10-21 21:00:00+00:00,2019-10-22 05:00:00+00:00,8.0,20,14,8242.285,8102.87,8172.577499999999,139.41499999999996,32.249853690315526
H1,2025-09-03 00:00:00+00:00,2025-09-03 08:00:00+00:00,8.0,12,19,110037.55,109476.8,109757.175,560.75,32.23530962896556
H1,2021-02-16 12:00:00+00:00,2021-02-17 01:00:00+00:00,13.0,14,18,49027.23,48151.325,48589.2775,875.9050000000061,32.2191938137497
H1,2021-07-07 04:00:00+00:00,2021-07-07 09:00:00+00:00,5.0,15,17,34310.0,34076.0,34193.0,234.0,32.17977750021785
H1,2024-11-02 01:00:00+00:00,2024-11-02 13:00:00+00:00,12.0,21,13,70236.25,70771.4,70503.825,535.1499999999942,32.15592468782102
H1,2020-12-20 00:00:00+00:00,2020-12-20 09:00:00+00:00,9.0,12,19,23508.71,23322.775,23415.7425,185.93499999999767,32.144751448281596
H1,2023-12-28 16:00:00+00:00,2023-12-28 20:00:00+00:00,4.0,9,21,43085.25,42723.5,42904.375,361.75,32.12910215555472
H1,2025-06-13 04:00:00+00:00,2025-06-13 17:00:00+00:00,13.0,15,17,105506.2,106482.0,105994.1,975.8000000000029,32.10444096890807
H1,2023-09-10 22:00:00+00:00,2023-09-11 13:00:00+00:00,15.0,16,16,25773.0,25773.0,25773.0,0.0,32.0
H1,2021-11-29 01:00:00+00:00,2021-11-29 16:00:00+00:00,15.0,16,16,55791.5,55791.5,55791.5,0.0,32.0
H1,2022-10-18 19:00:00+00:00,2022-10-19 07:00:00+00:00,12.0,13,18,19393.7,19393.7,19393.7,0.0,32.0
H1,2024-12-02 17:00:00+00:00,2024-12-03 02:00:00+00:00,9.0,10,20,96333.0,96333.0,96333.0,0.0,32.0
H1,2022-09-05 04:00:00+00:00,2022-09-05 09:00:00+00:00,5.0,10,20,19808.35,19808.35,19808.35,0.0,32.0
H1,2024-05-26 21:00:00+00:00,2024-05-27 09:00:00+00:00,12.0,13,18,68872.65,68888.9,68880.775,16.25,31.992452504298985
H1,2025-06-06 00:00:00+00:00,2025-06-06 13:00:00+00:00,13.0,19,14,103091.7,103136.15,103113.92499999999,44.44999999999709,31.98621149276537
H1,2020-05-05 19:00:00+00:00,2020-05-06 06:00:00+00:00,11.0,12,19,8942.145,8822.085,8882.115,120.06000000000131,31.967888426963487
H1,2023-06-14 06:00:00+00:00,2023-06-14 13:00:00+00:00,7.0,19,14,26069.25,26035.25,26052.25,34.0,31.958292203747185
H1,2020-07-01 19:00:00+00:00,2020-07-02 01:00:00+00:00,6.0,10,20,9191.5,9178.485,9184.9925,13.014999999999418,31.95472062835348
H1,2020-11-09 16:00:00+00:00,2020-11-09 23:00:00+00:00,7.0,21,13,15345.5,15109.5,15227.5,236.0,31.905519449025125
H1,2020-06-04 19:00:00+00:00,2020-06-05 08:00:00+00:00,13.0,19,14,9662.0,9633.165,9647.5825,28.834999999999127,31.90464239477059
H1,2020-03-11 04:00:00+00:00,2020-03-11 14:00:00+00:00,10.0,19,14,7944.655000000001,7895.76,7920.2075,48.89500000000044,31.803661704690082
H1,2020-02-01 05:00:00+00:00,2020-02-01 14:00:00+00:00,9.0,10,20,9348.88,9409.5,9379.189999999999,60.6200000000008,31.794504338540712
H1,2022-01-09 23:00:00+00:00,2022-01-10 11:00:00+00:00,12.0,13,18,41971.925,41636.925,41804.425,335.0,31.745606400656865
H1,2020-02-25 04:00:00+00:00,2020-02-25 13:00:00+00:00,9.0,10,20,9667.79,9753.14,9710.465,85.34999999999854,31.721187057942608
H1,2022-10-07 22:00:00+00:00,2022-10-08 07:00:00+00:00,9.0,16,16,19685.7,19874.15,19779.925000000003,188.45000000000073,31.698002466399995
H1,2021-02-12 14:00:00+00:00,2021-02-12 18:00:00+00:00,4.0,12,19,47699.990000000005,46524.490000000005,47112.240000000005,1175.5,31.61126563388554
H1,2022-01-30 02:00:00+00:00,2022-01-30 15:00:00+00:00,13.0,19,14,38001.47,37449.98,37725.725000000006,551.489999999998,31.538950783122544
H1,2022-12-27 00:00:00+00:00,2022-12-27 13:00:00+00:00,13.0,14,17,16874.55,16834.0,16854.275,40.54999999999927,31.52415547364356
H1,2021-11-24 01:00:00+00:00,2021-11-24 10:00:00+00:00,9.0,16,16,56569.0,57437.28,57003.14,868.2799999999988,31.519884599341093
H1,2023-11-19 01:00:00+00:00,2023-11-19 08:00:00+00:00,7.0,14,17,36548.0,36444.4,36496.2,103.59999999999854,31.51055251668042
H1,2025-11-20 05:00:00+00:00,2025-11-20 15:00:00+00:00,10.0,11,19,90857.2,91181.75,91019.475,324.5500000000029,31.487723581263253
H1,2025-01-04 21:00:00+00:00,2025-01-05 10:00:00+00:00,13.0,14,17,98099.55,97505.25,97802.4,594.3000000000029,31.40914116022184
H1,2023-06-26 17:00:00+00:00,2023-06-27 07:00:00+00:00,14.0,17,15,30278.699999999997,30471.65,30375.175,192.95000000000437,31.400536670142507
H1,2021-04-22 02:00:00+00:00,2021-04-22 15:00:00+00:00,13.0,14,17,54430.935,54782.5,54606.7175,351.5650000000023,31.39785660150497
H1,2022-01-11 22:00:00+00:00,2022-01-12 10:00:00+00:00,12.0,13,18,42186.5,41364.0,41775.25,822.5,31.382126990275307
H1,2023-06-03 21:00:00+00:00,2023-06-04 03:00:00+00:00,6.0,20,13,27120.1,26908.9,27014.5,211.1999999999971,31.354866908839814
H1,2024-01-25 01:00:00+00:00,2024-01-25 11:00:00+00:00,10.0,11,19,40026.95,39552.8,39789.875,474.1499999999942,31.22787773949575
H1,2020-06-14 04:00:00+00:00,2020-06-14 13:00:00+00:00,9.0,18,14,9418.925,9419.615,9419.27,0.6900000000005093,31.19771463997724
H1,2025-02-07 00:00:00+00:00,2025-02-07 12:00:00+00:00,12.0,18,14,97353.25,97368.85,97361.05,15.60000000000582,31.195001676479933
H1,2024-06-06 20:00:00+00:00,2024-06-07 10:00:00+00:00,14.0,15,16,70908.35,70963.15,70935.75,54.79999999998836,31.175915667648727
H1,2021-12-02 03:00:00+00:00,2021-12-02 17:00:00+00:00,14.0,15,16,57450.0,57512.494999999995,57481.2475,62.49499999999534,31.166115446870705
H1,2023-10-30 17:00:00+00:00,2023-10-31 07:00:00+00:00,14.0,15,16,34469.1,34410.6,34439.85,58.5,31.147093121844954
H1,2023-08-23 00:00:00+00:00,2023-08-23 14:00:00+00:00,14.0,15,16,25728.5,25780.0,25754.25,51.5,31.13773480716507
H1,2023-12-08 21:00:00+00:00,2023-12-09 11:00:00+00:00,14.0,15,16,43939.65,43797.15,43868.4,142.5,31.098979570969917
H1,2023-10-03 08:00:00+00:00,2023-10-03 14:00:00+00:00,6.0,15,16,27934.0,27814.0,27874.0,120.0,31.066257055083234
H1,2023-03-04 05:00:00+00:00,2023-03-04 14:00:00+00:00,9.0,11,19,22307.65,22721.6,22514.625,413.9499999999971,31.029497035903894
H1,2022-08-24 16:00:00+00:00,2022-08-25 03:00:00+00:00,11.0,12,18,21528.949999999997,21400.199999999997,21464.574999999997,128.75,31.01397028942972
H1,2020-10-31 17:00:00+00:00,2020-11-01 04:00:00+00:00,11.0,12,18,13771.68,13620.0,13695.84,151.6800000000003,30.858248119518873
H1,2023-07-13 02:00:00+00:00,2023-07-13 13:00:00+00:00,11.0,19,13,30583.25,30583.25,30583.25,0.0,30.8
H1,2020-04-27 05:00:00+00:00,2020-04-27 16:00:00+00:00,11.0,16,15,7636.23,7631.950000000001,7634.09,4.279999999998836,30.782741867702143
H1,2020-06-10 02:00:00+00:00,2020-06-10 11:00:00+00:00,9.0,10,19,9727.375,9720.015,9723.695,7.360000000000582,30.77670468412726
H1,2024-04-25 21:00:00+00:00,2024-04-26 07:00:00+00:00,10.0,18,14,63995.95,64894.75,64445.35,898.8000000000029,30.77084819375568
H1,2022-04-04 05:00:00+00:00,2022-04-04 14:00:00+00:00,9.0,10,19,46591.5,46474.5,46533.0,117.0,30.722752411575563
H1,2023-05-21 11:00:00+00:00,2023-05-21 18:00:00+00:00,7.0,10,19,27019.0,26949.6,26984.3,69.40000000000146,30.7209897352303
H1,2022-02-01 18:00:00+00:00,2022-02-02 05:00:00+00:00,11.0,18,14,38614.630000000005,37940.130000000005,38277.380000000005,674.5,30.65973339412629
H1,2019-11-23 22:00:00+00:00,2019-11-24 10:00:00+00:00,12.0,13,17,7209.610000000001,7263.879999999999,7236.745,54.26999999999862,30.570743030977173
H1,2024-01-25 13:00:00+00:00,2024-01-25 17:00:00+00:00,4.0,10,19,39896.65,39552.8,39724.725000000006,343.84999999999854,30.53568862880699
H1,2022-04-19 21:00:00+00:00,2022-04-20 08:00:00+00:00,11.0,12,18,41165.85,40126.85,40646.35,1039.0,30.422345500277675
H1,2024-03-13 10:00:00+00:00,2024-03-13 18:00:00+00:00,8.0,11,18,71177.5,71177.5,71177.5,0.0,30.4
H1,2025-09-28 00:00:00+00:00,2025-09-28 10:00:00+00:00,10.0,11,18,109385.9,109408.0,109396.95,22.10000000000582,30.39385993572417
H1,2023-05-20 04:00:00+00:00,2023-05-20 15:00:00+00:00,11.0,20,12,26895.6,26903.4,26899.5,7.80000000000291,30.391187521601942
H1,2023-02-08 16:00:00+00:00,2023-02-09 02:00:00+00:00,10.0,11,18,23056.45,23036.05,23046.25,20.400000000001455,30.373114431441056
H1,2025-03-26 22:00:00+00:00,2025-03-27 08:00:00+00:00,10.0,11,18,87043.25,87158.15,87100.7,114.89999999999418,30.359950284123485
H1,2021-02-20 22:00:00+00:00,2021-02-21 05:00:00+00:00,7.0,12,18,55802.0,54249.5,55025.75,1552.5,30.343875959401363
H1,2025-07-29 16:00:00+00:00,2025-07-30 05:00:00+00:00,13.0,17,14,118090.85,118367.5,118229.175,276.6499999999942,30.32903167418142
H1,2023-03-21 17:00:00+00:00,2023-03-22 06:00:00+00:00,13.0,17,14,27874.0,27801.9,27837.95,72.09999999999854,30.32146771503455
H1,2024-11-14 23:00:00+00:00,2024-11-15 09:00:00+00:00,10.0,17,14,89280.05,89800.55,89540.3,520.5,30.224305358158045
H1,2020-01-07 04:00:00+00:00,2020-01-07 14:00:00+00:00,10.0,11,18,7748.325,7658.955,7703.639999999999,89.36999999999989,30.05137373107438
H1,2022-03-26 03:00:00+00:00,2022-03-26 09:00:00+00:00,6.0,17,14,44358.55,43833.5,44096.025,525.0500000000029,30.042287416876444
H1,2020-04-16 08:00:00+00:00,2020-04-16 22:00:00+00:00,14.0,15,15,6818.795,6818.795,6818.795,0.0,30.0
H1,2022-09-26 09:00:00+00:00,2022-09-26 23:00:00+00:00,14.0,15,15,18966.25,18966.25,18966.25,0.0,30.0
H1,2022-08-15 08:00:00+00:00,2022-08-15 22:00:00+00:00,14.0,15,15,24530.1,24530.1,24530.1,0.0,30.0
H1,2023-04-09 22:00:00+00:00,2023-04-10 09:00:00+00:00,11.0,12,17,28150.949999999997,28150.949999999997,28150.949999999997,0.0,30.0
H1,2020-07-18 18:00:00+00:00,2020-07-19 03:00:00+00:00,9.0,15,15,9165.99,9148.5,9157.244999999999,17.48999999999978,29.942810337301296
H1,2026-01-29 02:00:00+00:00,2026-01-29 13:00:00+00:00,11.0,12,17,89121.4,88929.04999999999,89025.22499999999,192.35000000000582,29.935321039604585
H1,2021-01-26 23:00:00+00:00,2021-01-27 08:00:00+00:00,9.0,10,19,31880.0,32845.0,32362.5,965.0,29.908183932188134
H1,2022-03-27 03:00:00+00:00,2022-03-27 11:00:00+00:00,8.0,12,17,44552.850000000006,44358.55,44455.700000000004,194.3000000000029,29.869451287793954
H1,2024-12-05 03:00:00+00:00,2024-12-05 17:00:00+00:00,14.0,15,15,99640.6,99117.7,99379.15,522.9000000000087,29.84297619518318
H1,2023-06-14 20:00:00+00:00,2023-06-15 10:00:00+00:00,14.0,15,15,25448.05,25613.65,25530.85,165.60000000000218,29.806665901320994
H1,2024-11-12 20:00:00+00:00,2024-11-13 00:00:00+00:00,4.0,13,17,87615.0,84309.65,85962.325,3305.350000000006,29.659556048704076
H1,2020-04-24 23:00:00+00:00,2020-04-25 09:00:00+00:00,10.0,12,17,7500.455,7411.19,7455.8225,89.26500000000033,29.64507369861516
H1,2024-12-26 17:00:00+00:00,2024-12-27 01:00:00+00:00,8.0,16,14,97551.5,97551.5,97551.5,0.0,29.6
H1,2020-09-01 16:00:00+00:00,2020-09-02 01:00:00+00:00,9.0,10,18,11796.205,11796.205,11796.205,0.0,29.599999999999998
H1,2023-07-22 23:00:00+00:00,2023-07-23 08:00:00+00:00,9.0,10,18,29794.1,29829.2,29811.65,35.10000000000218,29.56519017983532
H1,2021-05-03 11:00:00+00:00,2021-05-03 23:00:00+00:00,12.0,13,16,57653.295,57578.295,57615.795,75.0,29.56151899102795
H1,2019-12-26 22:00:00+00:00,2019-12-27 10:00:00+00:00,12.0,13,16,7294.9,7280.995,7287.9475,13.904999999999745,29.543632386438926
H1,2022-08-02 17:00:00+00:00,2022-08-02 21:00:00+00:00,4.0,18,13,23025.85,23395.15,23210.5,369.3000000000029,29.530148686587665
H1,2025-06-27 23:00:00+00:00,2025-06-28 06:00:00+00:00,7.0,10,18,106999.55,107281.5,107140.525,281.9499999999971,29.522309367755675
H1,2023-01-13 02:00:00+00:00,2023-01-13 13:00:00+00:00,11.0,12,17,18513.65,18213.2,18363.425000000003,300.4500000000007,29.517061703424393
H1,2023-10-19 16:00:00+00:00,2023-10-20 01:00:00+00:00,9.0,10,18,28504.7,28588.0,28546.35,83.29999999999927,29.51387669775914
H1,2020-09-16 18:00:00+00:00,2020-09-17 01:00:00+00:00,7.0,10,18,10875.49,10840.54,10858.015,34.94999999999891,29.505028612503576
H1,2022-12-18 04:00:00+00:00,2022-12-18 10:00:00+00:00,6.0,12,17,16714.05,17024.55,16869.3,310.5,29.45779345510425
H1,2020-02-11 16:00:00+00:00,2020-02-12 05:00:00+00:00,13.0,14,15,10069.66,10069.66,10069.66,0.0,29.200000000000003
H1,2025-03-31 15:00:00+00:00,2025-04-01 01:00:00+00:00,10.0,11,17,82558.9,82558.9,82558.9,0.0,29.2
H1,2023-06-20 02:00:00+00:00,2023-06-20 15:00:00+00:00,13.0,14,15,26733.8,26704.1,26718.949999999997,29.700000000000728,29.167578176842568
H1,2020-12-15 14:00:00+00:00,2020-12-16 01:00:00+00:00,11.0,14,15,19318.82,19283.91,19301.364999999998,34.909999999999854,29.147281883403092
H1,2020-09-19 23:00:00+00:00,2020-09-20 09:00:00+00:00,10.0,11,17,11028.5,10993.55,11011.025,34.95000000000073,29.10760978546484
H1,2025-06-04 23:00:00+00:00,2025-06-05 11:00:00+00:00,12.0,14,15,105039.45,105443.35,105241.4,403.90000000000873,29.088363419858712
H1,2022-05-03 05:00:00+00:00,2022-05-03 14:00:00+00:00,9.0,17,13,38627.1,38423.5,38525.3,203.59999999999854,29.04649396187344
H1,2020-12-11 11:00:00+00:00,2020-12-11 21:00:00+00:00,10.0,11,17,17995.5,18097.35,18046.425,101.84999999999854,29.036126574013235
H1,2022-12-13 22:00:00+00:00,2022-12-14 05:00:00+00:00,7.0,11,17,17588.0,17482.5,17535.25,105.5,29.025370236526225
H1,2021-01-09 23:00:00+00:00,2021-01-10 05:00:00+00:00,6.0,10,18,40136.58,39332.64,39734.61,803.9400000000023,29.012987785700272
H1,2025-10-15 17:00:00+00:00,2025-10-15 22:00:00+00:00,5.0,11,17,111836.5,112814.8,112325.65,978.3000000000029,28.94787851615058
H1,2021-12-26 23:00:00+00:00,2021-12-27 12:00:00+00:00,13.0,15,14,50325.0,50325.0,50325.0,0.0,28.8
H1,2025-09-18 03:00:00+00:00,2025-09-18 16:00:00+00:00,13.0,15,14,116244.6,116232.95,116238.775,11.650000000008731,28.79711381700325
H1,2024-01-15 02:00:00+00:00,2024-01-15 10:00:00+00:00,8.0,12,16,42404.8,42493.45,42449.125,88.64999999999418,28.739979935480875
H1,2025-07-30 19:00:00+00:00,2025-07-31 06:00:00+00:00,11.0,12,16,117231.75,117479.35,117355.55,247.60000000000582,28.73936488946087
H1,2025-04-07 19:00:00+00:00,2025-04-08 04:00:00+00:00,9.0,14,15,77828.5,79123.75,78476.125,1295.25,28.725878800509584
H1,2024-01-28 22:00:00+00:00,2024-01-29 06:00:00+00:00,8.0,9,18,42218.0,42098.05,42158.025,119.94999999999709,28.718289369346568
H1,2024-03-12 17:00:00+00:00,2024-03-13 03:00:00+00:00,10.0,15,14,70985.0,70185.0,70585.0,800.0,28.477243118302166
H1,2022-10-09 11:00:00+00:00,2022-10-09 15:00:00+00:00,4.0,12,16,19375.0,19633.5,19504.25,258.5,28.423291292962773
H1,2024-05-12 02:00:00+00:00,2024-05-12 12:00:00+00:00,10.0,15,14,60962.0,61781.95,61371.975,819.9499999999971,28.420295400086108
H1,2021-08-04 21:00:00+00:00,2021-08-05 09:00:00+00:00,12.0,13,15,38737.66,38737.66,38737.66,0.0,28.4
H1,2022-11-27 10:00:00+00:00,2022-11-27 15:00:00+00:00,5.0,13,15,16524.55,16534.1,16529.324999999997,9.549999999999272,28.383601061136265
H1,2022-12-23 03:00:00+00:00,2022-12-23 12:00:00+00:00,9.0,10,17,16725.55,16740.15,16732.85,14.600000000002183,28.375241603945668
H1,2024-08-03 02:00:00+00:00,2024-08-03 14:00:00+00:00,12.0,13,15,63003.8,63061.65,63032.725000000006,57.849999999998545,28.37395902636804
H1,2025-12-22 17:00:00+00:00,2025-12-23 02:00:00+00:00,9.0,10,17,89222.0,89073.75,89147.875,148.25,28.352850137673947
H1,2024-11-01 02:00:00+00:00,2024-11-01 11:00:00+00:00,9.0,10,17,70795.35,70927.65,70861.5,132.29999999998836,28.347075378413333
H1,2024-09-14 04:00:00+00:00,2024-09-14 13:00:00+00:00,9.0,16,13,59095.5,58953.5,59024.5,142.0,28.331839807999458
H1,2020-04-19 02:00:00+00:00,2020-04-19 11:00:00+00:00,9.0,10,17,7170.0,7135.5,7152.75,34.5,28.26367525826985
H1,2023-01-10 05:00:00+00:00,2023-01-10 17:00:00+00:00,12.0,16,13,17253.05,17149.0,17201.025,104.04999999999927,28.229239688357314
H1,2024-07-24 06:00:00+00:00,2024-07-24 15:00:00+00:00,9.0,10,17,66377.25,66822.55,66599.9,445.3000000000029,28.21137322284071
H1,2021-07-27 05:00:00+00:00,2021-07-27 17:00:00+00:00,12.0,18,13,38481.619999999995,41010.8,39746.21,2529.1800000000076,28.205211116916953
H1,2021-03-08 08:00:00+00:00,2021-03-08 16:00:00+00:00,8.0,12,16,50590.18,49480.18,50035.18,1110.0,28.17495576318238
H1,2023-05-26 19:00:00+00:00,2023-05-27 04:00:00+00:00,9.0,13,15,26619.45,26387.5,26503.475,231.95000000000073,28.153608554941613
H1,2025-10-31 00:00:00+00:00,2025-10-31 08:00:00+00:00,8.0,10,17,108882.55,109896.5,109389.525,1013.9499999999971,28.13917324613197
H1,2022-11-30 06:00:00+00:00,2022-11-30 15:00:00+00:00,9.0,10,17,16697.4,16533.15,16615.275,164.25,28.122000473791722
H1,2023-05-29 04:00:00+00:00,2023-05-29 13:00:00+00:00,9.0,10,17,27761.85,27485.3,27623.574999999997,276.5499999999993,28.118495168032403
H1,2024-04-21 17:00:00+00:00,2024-04-22 02:00:00+00:00,9.0,10,17,64946.45,64294.35,64620.399999999994,652.0999999999985,28.116271936880004
H1,2021-09-09 21:00:00+00:00,2021-09-10 04:00:00+00:00,7.0,13,15,46450.0,45915.5,46182.75,534.5,28.07507077150303
H1,2024-07-30 00:00:00+00:00,2024-07-30 13:00:00+00:00,13.0,14,14,67950.5,67950.5,67950.5,0.0,28.0
