ts,open,high,low,close,volume_base,volume_quote,n_trades,taker_buy_base,taker_buy_quote,open_time_ms,close_time_ms,exchange,market,symbol
2026-02-03 19:58:00+00:00,74960.1,75024.4,74913.5,74973.9,232.44,17428404.2854,7957,123.651,9272170.8507,1770148680000,1770148739999,binance,um_futures,BTCUSDT
2026-02-03 19:59:00+00:00,74973.9,75012.7,74893.6,74893.8,146.057,10945480.5454,7666,66.157,4957575.6704,1770148740000,1770148799999,binance,um_futures,BTCUSDT
2026-02-03 20:00:00+00:00,74893.9,74989.9,74882.7,74972.5,343.243,25722651.4956,10971,177.991,13337757.1093,1770148800000,1770148859999,binance,um_futures,BTCUSDT
2026-02-03 20:01:00+00:00,74972.5,75050.0,74866.8,74911.4,227.748,17067816.7096,10222,86.034,6448163.0975,1770148860000,1770148919999,binance,um_futures,BTCUSDT
2026-02-03 20:02:00+00:00,74911.3,75039.9,74824.1,74848.7,280.785,21052161.098,12237,126.705,9499755.369,1770148920000,1770148979999,binance,um_futures,BTCUSDT
2026-02-03 20:03:00+00:00,74848.7,74857.5,74691.1,74768.4,390.648,29201071.8935,10966,160.217,11976503.4216,1770148980000,1770149039999,binance,um_futures,BTCUSDT
2026-02-03 20:04:00+00:00,74768.4,74796.0,74662.6,74671.2,244.961,18302667.8191,8280,97.236,7265285.511,1770149040000,1770149099999,binance,um_futures,BTCUSDT
2026-02-03 20:05:00+00:00,74671.3,74723.8,74588.2,74630.3,204.274,15247942.8033,8473,124.064,9260842.448,1770149100000,1770149159999,binance,um_futures,BTCUSDT
2026-02-03 20:06:00+00:00,74630.4,74743.5,74619.3,74690.6,174.099,13003421.1557,8056,100.527,7508225.231,1770149160000,1770149219999,binance,um_futures,BTCUSDT
2026-02-03 20:07:00+00:00,74690.6,74720.8,74628.6,74685.1,148.829,11114561.3804,7534,69.651,5201815.2763,1770149220000,1770149279999,binance,um_futures,BTCUSDT
2026-02-03 20:08:00+00:00,74685.0,74704.2,74565.5,74574.5,145.972,10891043.3599,6956,76.247,5688519.1369,1770149280000,1770149339999,binance,um_futures,BTCUSDT
2026-02-03 20:09:00+00:00,74574.6,74629.9,74550.0,74593.0,104.941,7827095.6581,5711,52.107,3886284.5581,1770149340000,1770149399999,binance,um_futures,BTCUSDT
2026-02-03 20:10:00+00:00,74593.0,74656.5,74550.0,74590.7,154.326,11512707.6707,6260,63.731,4754746.8069,1770149400000,1770149459999,binance,um_futures,BTCUSDT
2026-02-03 20:11:00+00:00,74590.8,74655.4,74550.0,74655.4,137.791,10277532.5559,5458,65.003,4848893.4496,1770149460000,1770149519999,binance,um_futures,BTCUSDT
2026-02-03 20:12:00+00:00,74655.4,74726.2,74590.0,74590.0,116.635,8710059.9731,6569,64.706,4832501.1481,1770149520000,1770149579999,binance,um_futures,BTCUSDT
2026-02-03 20:13:00+00:00,74590.0,74671.2,74590.0,74625.6,75.43,5630671.0559,4901,44.95,3355296.4684,1770149580000,1770149639999,binance,um_futures,BTCUSDT
2026-02-03 20:14:00+00:00,74625.6,74677.0,74590.0,74674.2,103.834,7749484.3836,5615,49.972,3729751.0825,1770149640000,1770149699999,binance,um_futures,BTCUSDT
2026-02-03 20:15:00+00:00,74674.2,74688.2,74541.0,74599.9,169.322,12633681.33,8116,83.111,6201784.5245,1770149700000,1770149759999,binance,um_futures,BTCUSDT
2026-02-03 20:16:00+00:00,74600.0,74699.9,74588.5,74698.9,134.572,10046994.0972,6304,89.751,6700600.6118,1770149760000,1770149819999,binance,um_futures,BTCUSDT
2026-02-03 20:17:00+00:00,74698.9,74910.0,74698.8,74909.9,244.083,18260486.7795,10501,164.326,12293992.3544,1770149820000,1770149879999,binance,um_futures,BTCUSDT
2026-02-03 20:18:00+00:00,74910.0,75136.6,74865.6,75123.3,604.515,45316079.8348,13225,421.593,31601412.0855,1770149880000,1770149939999,binance,um_futures,BTCUSDT
2026-02-03 20:19:00+00:00,75123.4,75200.0,75063.5,75063.5,333.893,25088941.7649,10333,161.464,12133316.7804,1770149940000,1770149999999,binance,um_futures,BTCUSDT
2026-02-03 20:20:00+00:00,75063.4,75306.9,75048.8,75107.2,435.098,32724946.6901,15611,262.901,19775370.621,1770150000000,1770150059999,binance,um_futures,BTCUSDT
2026-02-03 20:21:00+00:00,75107.3,75163.2,75023.0,75035.6,355.009,26663294.4037,11678,128.576,9656252.1155,1770150060000,1770150119999,binance,um_futures,BTCUSDT
2026-02-03 20:22:00+00:00,75035.5,75167.3,75021.9,75159.9,191.517,14386349.2423,6975,132.549,9956971.5181,1770150120000,1770150179999,binance,um_futures,BTCUSDT
2026-02-03 20:23:00+00:00,75160.0,75351.8,75124.1,75297.5,401.215,30209743.5669,11781,235.225,17712220.4991,1770150180000,1770150239999,binance,um_futures,BTCUSDT
2026-02-03 20:24:00+00:00,75297.5,75478.7,75294.9,75478.7,498.121,37547709.5631,13714,286.47,21594418.8792,1770150240000,1770150299999,binance,um_futures,BTCUSDT
2026-02-03 20:25:00+00:00,75478.7,75599.4,75466.8,75569.4,831.005,62766606.4222,18307,550.723,41595447.3821,1770150300000,1770150359999,binance,um_futures,BTCUSDT
2026-02-03 20:26:00+00:00,75569.5,75680.4,75569.4,75665.9,411.088,31091484.7796,12749,261.685,19790281.064,1770150360000,1770150419999,binance,um_futures,BTCUSDT
2026-02-03 20:27:00+00:00,75665.3,75852.9,75522.2,75773.1,881.627,66761949.378,21714,502.684,38078169.1492,1770150420000,1770150479999,binance,um_futures,BTCUSDT
2026-02-03 20:28:00+00:00,75773.1,75803.8,75613.0,75640.9,440.179,33330747.088,13498,153.312,11610332.0244,1770150480000,1770150539999,binance,um_futures,BTCUSDT
2026-02-03 20:29:00+00:00,75640.8,75721.9,75581.4,75615.2,276.837,20940114.3961,11461,135.304,10235119.1176,1770150540000,1770150599999,binance,um_futures,BTCUSDT
2026-02-03 20:30:00+00:00,75615.2,75934.8,75585.7,75898.0,850.947,64503486.1292,20652,515.332,39071227.5698,1770150600000,1770150659999,binance,um_futures,BTCUSDT
2026-02-03 20:31:00+00:00,75897.9,76262.1,75841.6,76260.1,1618.653,123137241.703,34563,965.854,73477788.1353,1770150660000,1770150719999,binance,um_futures,BTCUSDT
2026-02-03 20:32:00+00:00,76260.0,76567.1,76100.0,76176.2,1610.596,122969935.889,32426,898.784,68659884.4433,1770150720000,1770150779999,binance,um_futures,BTCUSDT
2026-02-03 20:33:00+00:00,76176.3,76209.9,76025.6,76151.8,632.866,48179056.1158,19186,211.694,16116254.0895,1770150780000,1770150839999,binance,um_futures,BTCUSDT
2026-02-03 20:34:00+00:00,76151.8,76251.3,76113.1,76199.9,380.413,28975459.5737,13260,138.442,10545921.8662,1770150840000,1770150899999,binance,um_futures,BTCUSDT
2026-02-03 20:35:00+00:00,76200.0,76415.8,76083.0,76370.3,2298.002,175332340.0854,25773,1459.926,111368241.9748,1770150900000,1770150959999,binance,um_futures,BTCUSDT
2026-02-03 20:36:00+00:00,76370.2,76602.2,76339.3,76495.5,1921.781,147040452.4034,24756,1044.809,79936634.1534,1770150960000,1770151019999,binance,um_futures,BTCUSDT
2026-02-03 20:37:00+00:00,76495.5,76495.6,76188.0,76195.9,892.234,68115064.8902,18246,330.983,25274446.1817,1770151020000,1770151079999,binance,um_futures,BTCUSDT
2026-02-03 20:38:00+00:00,76196.0,76420.4,76181.4,76415.7,441.609,33672140.3519,14615,195.522,14912474.2466,1770151080000,1770151139999,binance,um_futures,BTCUSDT
2026-02-03 20:39:00+00:00,76415.3,76418.0,76255.3,76397.1,256.052,19546123.6363,13096,141.516,10803166.8386,1770151140000,1770151199999,binance,um_futures,BTCUSDT
